all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
2      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
8      2010   1913   2    18   33   19   1    10   6    8    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
Total  18088  17222  12   166  292  171  10   93   53   69   
Total  18088  17222  12   166  292  171  10   93   53   69   
Total  18088  17222  12   166  292  171  10   93   54   68   
Total  18088  17222  12   166  292  171  10   94   53   68   
Total  18088  17222  12   167  291  171  10   94   53   68   
Total  18088  17222  12   167  291  171  10   94   53   68   
Total  18088  17223  11   167  291  171  10   94   53   68   
Total  18088  17223  11   167  291  171  10   94   53   68   
Total  18089  17223  12   166  292  171  10   93   53   69   
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
1      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
3      2010   1914   1    19   32   19   1    11   5    8    
4      2010   1914   1    19   32   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
10     2009   1913   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   5    8    
Total  2010   1914   1    19   32   19   1    10   6    8    
Total  2010   1914   1    18   33   19   1    10   6    8    
Total  2010   1914   1    18   33   19   1    10   6    8    
Total  2010   1913   2    18   33   19   1    10   6    8    
Total  2010   1913   2    18   33   19   1    10   6    8    
Total  2009   1913   1    19   32   19   1    11   6    7    
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
0         17222     
0         17222     
0         17222     
0         17222     
0         17222     
0         17222     
0         17223     
0         17223     
0         17223     
1         12        
1         12        
1         12        
1         12        
1         12        
1         12        
1         11        
1         11        
1         12        
2         166       
2         166       
2         166       
2         166       
2         167       
2         167       
2         167       
2         167       
2         166       
3         292       
3         292       
3         292       
3         292       
3         291       
3         291       
3         291       
3         291       
3         292       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
6         93        
6         93        
6         93        
6         94        
6         94        
6         94        
6         94        
6         94        
6         93        
7         53        
7         53        
7         54        
7         53        
7         53        
7         53        
7         53        
7         53        
7         53        
8         69        
8         69        
8         68        
8         68        
8         68        
8         68        
8         68        
8         68        
8         69        
Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18089     

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

['rnd', 1, 'fold', 1, 'lvl', 'fine', 'conf', 1874, 40]
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'conf', 1879, 35]
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'conf', 1891, 23]
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'conf', 1882, 32]
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'conf', 1883, 30]
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'conf', 1888, 25]
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'conf', 1887, 26]
['rnd', 1, 'fold', 1, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'conf', 86, 10]
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'conf', 88, 8]
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'conf', 83, 13]
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'conf', 87, 9]
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'conf', 85, 12]
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'conf', 90, 7]
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'conf', 87, 9]
['rnd', 1, 'fold', 1, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.26751592356687898]
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'acc', 0.94079601990049755, 'f1', 0.14388489208633096]
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'acc', 0.94328358208955221, 'f1', 0.22972972972972974]
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'acc', 0.93980099502487557, 'f1', 0.11678832116788321]
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'acc', 0.94726368159203977, 'f1', 0.19696969696969693]
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'acc', 0.94079601990049755, 'f1', 0.13138686131386862]
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.17266187050359713]
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.10852713178294575]
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'acc', 0.94375311100049775, 'f1', 0.13740458015267176]
['rnd', 1, 'fold', 1, 'lvl', 'fine', 'pr', 0.81616041651349569, 'roc', 0.81610828108672939]
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'pr', 0.7467403293744177, 'roc', 0.75546412399860685]
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'pr', 0.82448986934349044, 'roc', 0.83622322361546486]
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'pr', 0.70118135268955073, 'roc', 0.7257107715081853]
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'pr', 0.780623524773017, 'roc', 0.78307318878439569]
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'pr', 0.76292037467987539, 'roc', 0.7790023075583421]
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'pr', 0.77308859089644244, 'roc', 0.78160012071502083]
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'pr', 0.70461512020542605, 'roc', 0.72635144238282823]
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'pr', 0.7490209700906274, 'roc', 0.76343602979613256]
['rnd', 1, 'fold', 1, 'lvl', 'fine', 'rndTime', '1.13']
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'rndTime', '1.35']
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'rndTime', '1.36']
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'rndTime', '1.11']
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'rndTime', '1.36']
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'rndTime', '1.19']
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'rndTime', '1.26']
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'rndTime', '1.28']
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'rndTime', '1.32']
['rnd', 1, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '1.4']
['rnd', 1, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '1.66']
['rnd', 1, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '1.69']
['rnd', 1, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '1.38']
['rnd', 1, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '1.68']
['rnd', 1, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '1.48']
['rnd', 1, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '1.57']
['rnd', 1, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '1.61']
['rnd', 1, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '1.65']
['rnd', 1, 'fold', 1, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 2, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 3, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 4, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 5, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 6, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 7, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 8, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 10, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['Total Time:', '0hr 0m 39.60sec']
['Total Time:', '0hr 0m 42.32sec']
['Total Time:', '0hr 0m 45.29sec']
['Total Time:', '0hr 0m 39.43sec']
['Total Time:', '0hr 0m 42.15sec']
['Total Time:', '0hr 0m 40.61sec']
['Total Time:', '0hr 0m 42.36sec']
['Total Time:', '0hr 0m 41.99sec']
['Total Time:', '0hr 0m 43.36sec']
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'conf', 1874, 40]
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'conf', 1879, 35]
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'conf', 1891, 23]
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'conf', 1882, 32]
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'conf', 1883, 30]
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'conf', 1888, 25]
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'conf', 1887, 26]
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'conf', 86, 10]
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'conf', 88, 8]
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'conf', 83, 13]
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'conf', 87, 9]
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'conf', 85, 12]
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'conf', 90, 7]
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'conf', 87, 9]
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.26751592356687898]
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'acc', 0.94079601990049755, 'f1', 0.14388489208633096]
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'acc', 0.94328358208955221, 'f1', 0.22972972972972974]
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'acc', 0.93980099502487557, 'f1', 0.11678832116788321]
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'acc', 0.94726368159203977, 'f1', 0.19696969696969693]
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'acc', 0.94079601990049755, 'f1', 0.13138686131386862]
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.17266187050359713]
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.10852713178294575]
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'acc', 0.94375311100049775, 'f1', 0.13740458015267176]
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'pr', 0.81616041651349569, 'roc', 0.81610828108672939]
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'pr', 0.7467403293744177, 'roc', 0.75546412399860685]
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'pr', 0.82448986934349044, 'roc', 0.83622322361546486]
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'pr', 0.70118135268955073, 'roc', 0.7257107715081853]
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'pr', 0.780623524773017, 'roc', 0.78307318878439569]
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'pr', 0.76292037467987539, 'roc', 0.7790023075583421]
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'pr', 0.77308859089644244, 'roc', 0.78160012071502083]
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'pr', 0.70461512020542605, 'roc', 0.72635144238282823]
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'pr', 0.7490209700906274, 'roc', 0.76343602979613256]
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'rndTime', '1.11']
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'rndTime', '1.34']
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'rndTime', '1.33']
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'rndTime', '1.12']
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'rndTime', '1.34']
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'rndTime', '1.2']
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'rndTime', '1.29']
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'rndTime', '1.24']
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'rndTime', '1.45']
['rnd', 2, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '1.32']
['rnd', 2, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '1.58']
['rnd', 2, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '1.6']
['rnd', 2, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '1.33']
['rnd', 2, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '1.6']
['rnd', 2, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '1.42']
['rnd', 2, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '1.54']
['rnd', 2, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '1.49']
['rnd', 2, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '1.73']
['rnd', 2, 'fold', 1, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 2, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 3, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 4, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 5, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 6, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 7, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 8, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 10, 'lvl', 'fine', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['Total Time:', '0hr 0m 40.93sec']
['Total Time:', '0hr 0m 43.91sec']
['Total Time:', '0hr 0m 46.89sec']
['Total Time:', '0hr 0m 40.77sec']
['Total Time:', '0hr 0m 43.75sec']
['Total Time:', '0hr 0m 42.04sec']
['Total Time:', '0hr 0m 43.90sec']
['Total Time:', '0hr 0m 43.49sec']
['Total Time:', '0hr 0m 45.09sec']
['rnd', 3, 'fold', 1, 'lvl', 'fine', 'conf', 1901, 13]
['rnd', 3, 'fold', 2, 'lvl', 'fine', 'conf', 1906, 8]
['rnd', 3, 'fold', 3, 'lvl', 'fine', 'conf', 1904, 10]
['rnd', 3, 'fold', 4, 'lvl', 'fine', 'conf', 1902, 12]
['rnd', 3, 'fold', 5, 'lvl', 'fine', 'conf', 1907, 7]
['rnd', 3, 'fold', 6, 'lvl', 'fine', 'conf', 1902, 12]
['rnd', 3, 'fold', 7, 'lvl', 'fine', 'conf', 1903, 10]
['rnd', 3, 'fold', 8, 'lvl', 'fine', 'conf', 1908, 5]
['rnd', 3, 'fold', 10, 'lvl', 'fine', 'conf', 1905, 8]
